12.8101,9.5963,0.77,0.21,4,2
7.0715,8.7281,0.89,0.25,1,2
11.9399,11.7782,0.95,0.07,4,4
10.8678,10.8669,0.56,0.12,2,3
7.6126,6.2359,0.78,0.12,3,4
16.5023,9.1029,0.96,0.13,3,1
7.0048,15.0241,0.31,0.25,2,4
9.9052,7.0173,0.66,0.15,1,4
8.6120,11.5816,0.31,0.19,4,2
13.2374,5.1816,0.15,0.11,1,2
11.5551,6.0791,0.69,0.25,1,3
10.7512,15.7497,0.95,0.06,3,2
9.4144,5.5219,0.01,0.21,2,2
1.8960,9.9774,0.93,0.23,2,3
12.9602,10.1950,0.33,0.17,3,2
8.3242,12.3321,0.33,0.07,2,2
10.6187,16.7724,0.98,0.20,4,2
8.2874,11.9735,0.62,0.23,2,2
10.9091,10.3323,0.21,0.23,4,4
11.9217,11.7232,0.84,0.13,1,1
