16.1183,8.0294,0.21,0.22,4,1
7.2558,10.2708,0.24,0.06,3,4
5.0002,11.6166,0.25,0.22,2,3
11.8263,9.1228,0.06,0.10,4,1
7.0672,13.5912,0.23,0.11,4,1
9.8835,8.5394,0.31,0.12,4,1
10.1184,6.5700,0.63,0.23,1,3
14.1495,7.9436,0.68,0.19,3,2
7.3609,9.7761,0.13,0.15,4,2
14.4415,11.0315,0.31,0.23,4,1
7.4750,10.8872,0.55,0.25,4,4
2.6076,16.4853,0.29,0.09,2,1
14.0220,15.0371,0.30,0.17,4,4
5.8466,6.2235,0.48,0.21,2,4
10.4274,12.9860,0.43,0.17,4,3
11.4387,7.9391,0.26,0.13,1,1
7.9347,7.1254,0.31,0.08,1,1
12.9852,12.7981,0.28,0.07,2,1
8.6675,9.0131,0.06,0.16,1,4
10.3529,8.7178,0.51,0.19,3,1
