4.9326,8.6657,0.06,0.08,1,3
7.2969,17.7256,0.74,0.20,1,4
3.9830,12.2839,0.97,0.06,1,3
16.1838,13.1390,0.07,0.15,3,4
10.3061,18.1531,0.05,0.08,3,3
17.9072,16.6938,0.16,0.19,2,3
4.5194,14.4707,0.67,0.14,2,4
15.5228,9.1038,0.60,0.18,1,2
12.8990,8.3820,0.76,0.07,3,3
13.3106,12.2337,0.88,0.19,4,4
15.1423,15.9515,0.26,0.15,3,2
5.7756,19.0863,0.78,0.23,4,4
9.8257,13.4743,0.50,0.24,2,1
11.7181,7.6575,0.94,0.08,1,1
3.3010,14.1661,0.67,0.10,2,1
18.5284,3.1992,0.89,0.08,2,2
21.2134,16.5315,0.76,0.07,1,3
6.7863,13.3051,0.40,0.20,4,3
9.2268,13.6675,0.86,0.17,2,2
13.4054,6.6999,0.07,0.24,2,1
1.4492,4.7239,0.58,0.08,1,2
2.7425,9.0027,0.72,0.13,1,2
14.9686,9.4501,0.81,0.12,3,2
1.3277,1.7599,0.90,0.20,2,3
13.6720,14.3777,0.01,0.17,2,1
4.8868,22.2668,0.88,0.24,4,3
7.0551,1.3913,0.27,0.15,4,1
14.1989,12.0734,0.07,0.24,4,3
6.5330,8.3837,0.14,0.13,1,2
7.9639,12.5949,0.55,0.20,4,4
11.2398,6.7691,0.56,0.12,3,1
8.1703,15.8010,0.21,0.15,4,3
5.5651,16.3474,0.58,0.13,2,4
1.9270,9.2610,0.52,0.24,4,4
5.7731,25.7652,0.20,0.13,4,3
4.0267,3.5896,0.35,0.15,4,2
16.0815,15.0676,0.08,0.23,3,3
4.9880,21.9084,0.63,0.23,2,2
12.7254,9.6390,0.32,0.14,2,2
12.7034,14.5361,0.30,0.06,2,2
15.1802,13.6854,0.09,0.06,4,2
9.8680,19.9464,0.90,0.07,1,1
9.4774,14.8354,0.99,0.13,1,4
6.9946,18.0027,0.14,0.13,2,1
2.7362,4.0431,0.98,0.12,2,3
9.7639,10.6484,0.06,0.15,3,2
19.3123,4.4839,0.07,0.08,4,1
3.8701,13.2387,0.25,0.15,4,4
8.3093,13.8679,0.09,0.13,2,3
3.2956,9.7972,0.32,0.15,2,2
0.3714,13.1424,0.81,0.06,3,2
10.5803,14.7064,0.68,0.13,1,3
1.7801,12.6510,0.23,0.08,4,1
13.5986,8.3138,0.95,0.14,4,4
10.9855,13.4517,0.85,0.24,1,2
0.9831,12.8374,0.61,0.20,2,2
13.2081,2.6736,0.86,0.22,2,3
9.4982,22.2280,0.76,0.20,4,1
10.1982,12.8105,0.31,0.19,4,4
4.8460,7.1672,0.21,0.25,2,2
7.3387,19.6805,0.83,0.07,1,1
22.0987,2.2503,0.28,0.08,3,3
19.5862,8.7252,0.48,0.09,4,1
9.1859,10.5595,0.31,0.07,4,3
6.8210,12.0592,0.34,0.10,1,2
10.4475,4.4139,0.61,0.06,1,4
13.5689,11.1474,0.38,0.13,2,4
13.7985,7.7648,0.65,0.17,4,1
2.4956,10.5921,0.28,0.22,1,4
3.4392,13.3465,0.03,0.06,1,1
8.5109,14.1858,0.12,0.17,3,3
13.7985,8.4196,0.31,0.18,2,1
5.3605,9.3692,0.60,0.15,3,4
8.6125,8.3480,0.11,0.24,2,3
11.5345,7.5567,0.40,0.11,4,3
9.5850,19.8282,0.52,0.23,2,3
2.4489,11.4572,0.48,0.25,4,4
3.9505,12.3459,0.38,0.12,1,3
3.4749,10.4993,0.16,0.17,3,3
19.1720,9.8223,0.15,0.16,1,1
1.2744,0.4480,0.92,0.20,2,1
6.0031,8.0111,0.62,0.11,3,4
5.7970,2.4519,0.91,0.16,4,1
13.7983,15.8897,0.32,0.12,2,1
9.6204,8.0576,0.22,0.08,2,4
4.8300,17.8177,0.06,0.24,3,3
20.3272,9.4156,0.18,0.16,1,3
8.9564,13.9080,0.92,0.23,3,3
18.3424,6.2057,0.60,0.22,2,2
4.3041,15.1659,0.54,0.16,3,1
1.9771,15.0033,0.90,0.15,2,2
12.7343,24.2114,0.95,0.22,4,4
2.9956,7.2383,0.07,0.07,3,4
18.1631,13.8986,0.07,0.19,3,3
3.3472,4.2128,0.85,0.18,4,4
7.1690,7.3748,0.23,0.06,2,3
14.1019,7.7723,0.93,0.22,3,3
13.6418,25.0477,0.56,0.12,3,1
6.9534,6.3449,0.89,0.16,1,4
17.4562,9.4880,0.47,0.09,1,2
16.5448,12.9763,0.64,0.16,3,4
12.8763,19.8980,0.89,0.10,4,3
9.2605,18.1687,0.50,0.17,3,4
11.4788,5.2171,0.74,0.11,2,3
13.0977,16.5640,0.94,0.24,3,2
26.4650,13.0612,0.32,0.06,1,2
5.1775,9.1264,0.99,0.06,1,4
5.8636,7.4550,0.70,0.19,3,3
10.8394,6.7421,0.75,0.07,3,4
13.1162,0.5200,0.00,0.20,2,2
5.4556,11.9473,0.98,0.20,3,4
3.3770,19.7398,0.38,0.06,3,1
13.8044,12.6466,0.78,0.24,2,3
17.5925,11.5270,0.35,0.20,3,4
13.3274,7.0165,0.46,0.21,1,4
11.2726,11.6292,0.93,0.16,1,2
0.1045,15.5186,0.38,0.05,4,4
9.1782,8.9218,0.74,0.21,2,1
12.4030,12.0305,0.64,0.12,2,4
13.9146,11.5818,0.48,0.24,2,4
4.2768,16.4614,0.66,0.15,4,4
0.5570,13.5639,0.79,0.24,1,1
19.1755,18.2601,0.92,0.11,2,1
8.8978,19.9113,0.38,0.08,2,4
6.2334,13.2444,0.98,0.11,1,1
11.0811,8.1728,0.19,0.19,4,3
7.2041,9.5738,0.66,0.08,3,4
5.5741,11.1866,0.65,0.22,4,2
13.0105,11.7660,0.43,0.21,2,2
13.4534,7.7250,0.29,0.12,4,3
7.2733,14.0403,0.41,0.21,1,1
8.9649,4.6174,0.44,0.20,1,2
0.1865,21.4209,0.51,0.05,1,1
10.7338,17.0990,0.33,0.09,1,1
14.8302,13.0167,0.42,0.23,1,4
4.4542,5.9552,0.76,0.10,1,3
6.4568,13.1385,0.38,0.08,4,3
2.2509,5.2483,0.56,0.22,2,2
6.6248,9.7177,0.34,0.15,4,3
18.9907,7.3587,0.74,0.17,3,1
7.3646,19.5259,0.18,0.18,2,3
17.9827,11.5280,0.61,0.09,3,3
2.2539,4.1966,0.71,0.18,4,3
12.1955,12.7597,0.77,0.18,3,4
17.4387,12.8827,0.55,0.18,1,3
37.0264,3.5059,0.43,0.15,1,2
4.6590,11.0068,0.13,0.25,4,4
5.7314,9.3977,0.92,0.18,1,3
15.1154,13.7297,0.27,0.17,3,3
10.5258,6.6222,0.43,0.15,1,3
8.7602,21.6455,0.20,0.15,3,3
7.9126,13.2019,0.92,0.06,2,4
10.6548,12.9159,0.11,0.05,1,2
15.3920,12.9830,0.06,0.19,3,4
17.2064,0.6711,0.56,0.12,1,2
0.3417,10.2439,0.62,0.23,3,1
10.1239,4.9967,0.11,0.24,4,4
14.3038,7.2150,0.23,0.07,4,4
8.9656,19.6772,0.47,0.13,4,2
0.2101,0.7128,0.52,0.23,4,1
10.6220,12.2958,0.43,0.10,2,3
16.6009,4.4608,0.13,0.09,4,2
8.4263,12.0923,0.54,0.07,4,4
9.3004,7.1969,0.20,0.12,3,4
14.3202,6.8394,0.64,0.19,3,4
8.9913,10.8478,0.02,0.24,2,3
12.7588,16.1032,0.25,0.10,2,3
7.0186,8.0879,0.06,0.23,3,3
11.8898,7.1008,0.41,0.10,3,3
15.7955,8.1302,0.42,0.07,4,3
3.1795,6.8628,0.34,0.12,1,2
20.4697,15.4147,0.75,0.13,3,2
12.8955,8.8245,0.29,0.25,2,3
11.9840,9.8343,0.88,0.14,2,1
11.8286,11.6566,0.80,0.24,4,2
18.8669,6.1909,0.39,0.24,2,1
5.6843,18.9676,0.37,0.13,4,4
6.1556,12.4541,0.36,0.11,2,2
1.7779,10.5071,0.62,0.07,4,1
22.7749,11.9150,0.28,0.21,4,3
15.3175,2.9832,0.97,0.23,2,1
10.1146,3.6540,0.87,0.09,4,4
9.6414,16.0427,0.30,0.07,1,3
6.2086,3.4488,0.32,0.14,1,2
5.2467,5.5883,0.72,0.10,3,3
3.8142,12.2300,0.19,0.23,2,4
11.5639,13.3311,0.48,0.16,4,4
19.7279,12.7462,0.86,0.08,3,2
4.4628,12.8570,0.91,0.25,4,4
10.3434,2.0583,0.23,0.15,1,1
18.7483,9.8159,0.58,0.08,4,2
4.8517,8.0419,0.12,0.21,1,4
10.0287,14.6663,0.95,0.20,1,3
7.9227,5.6905,0.45,0.20,3,4
1.5406,8.8228,0.89,0.14,4,3
17.9124,14.4690,0.70,0.24,4,4
4.9019,4.1659,0.48,0.21,3,4
8.2581,12.8593,0.79,0.11,1,4
18.3649,12.3991,0.69,0.18,2,2
15.4543,2.5396,0.69,0.10,1,3
1.1156,13.4556,0.05,0.09,4,2
7.5187,19.8070,0.43,0.07,4,2
10.8473,18.5483,0.25,0.16,1,4
5.5597,12.3954,0.35,0.12,3,4
3.8418,12.7545,0.05,0.11,2,2
0.3846,0.1018,0.31,0.13,4,3
8.8165,5.7545,0.02,0.05,2,1
1.3814,18.4965,0.61,0.18,4,3
17.4751,0.5397,0.68,0.23,3,3
6.2636,2.7179,0.69,0.18,2,3
16.4614,8.1987,0.53,0.21,2,1
11.4220,6.0418,0.77,0.18,1,1
15.3190,15.7347,0.21,0.10,4,1
0.7383,3.2014,0.94,0.15,4,4
4.7036,6.3888,0.23,0.17,3,3
8.6283,9.3291,0.44,0.17,4,3
7.3711,5.4401,0.59,0.23,3,3
0.1862,7.3383,0.89,0.09,3,3
19.5609,8.0359,0.56,0.05,4,4
5.9292,12.6868,0.15,0.19,3,2
12.2501,10.1388,0.93,0.13,2,2
16.4470,18.0584,0.97,0.09,4,3
3.4036,5.3676,0.49,0.19,2,4
8.1951,13.9812,0.77,0.11,2,1
18.1428,8.5621,0.78,0.22,2,3
5.1195,17.4268,0.77,0.15,3,1
9.1379,0.7672,0.94,0.16,4,4
4.8863,8.9626,0.94,0.21,4,2
4.9306,14.3781,0.68,0.16,4,2
6.4283,11.3335,0.86,0.07,4,1
20.9351,14.2654,0.61,0.20,1,4
11.2989,2.4878,0.80,0.07,1,2
5.6541,6.1790,0.29,0.09,3,2
9.4210,1.8252,0.70,0.19,1,3
13.0631,13.6542,0.95,0.06,4,2
3.3624,10.9915,0.97,0.23,4,4
7.9368,2.0693,0.69,0.13,2,1
10.7294,18.7081,0.50,0.20,3,1
9.4935,2.8244,0.68,0.22,2,3
7.8579,2.8027,0.42,0.07,2,3
16.0058,8.2650,0.85,0.22,4,2
12.5189,22.2881,0.99,0.14,1,3
5.5236,8.6509,0.34,0.25,2,3
8.6956,9.0974,0.91,0.14,1,2
8.0654,9.8887,0.20,0.19,1,3
5.7142,10.5386,0.72,0.18,1,4
1.6764,17.7433,0.55,0.20,4,2
16.3956,16.3649,0.04,0.12,2,2
14.2567,18.9712,0.03,0.13,2,3
17.9295,16.3547,0.35,0.17,3,3
14.6774,9.4763,0.30,0.18,2,4
24.3042,13.6152,0.58,0.20,2,4
18.4610,15.7327,0.03,0.08,1,2
17.4279,7.3161,0.81,0.16,2,4
19.8759,5.0729,0.46,0.06,3,3
13.1363,18.6410,0.82,0.07,4,2
13.3375,18.6262,0.31,0.08,4,3
15.0903,3.4723,0.80,0.25,2,3
1.0732,11.5881,0.02,0.24,4,4
19.9564,16.0195,0.65,0.06,4,1
15.2261,6.2813,0.57,0.19,2,4
5.8172,13.4534,0.92,0.21,1,4
17.1927,10.4753,0.24,0.07,4,1
9.9344,3.9941,0.39,0.17,3,3
19.3879,1.3942,0.48,0.17,1,3
14.0819,10.2914,0.24,0.10,2,3
9.8985,15.8752,0.94,0.13,3,4
