9.247,4.752,9.262,4.763,1000,1000
0.052,9.195,-0.009,9.256,1000,1000
5.281,5.339,5.274,5.286,5.275,5.345
0.534,24.617,1000,1000,1000,1000
13.426,15.228,13.437,15.235,13.426,15.228
8.777,0.242,1000,1000,1000,1000
3.150,2.424,1000,1000,1000,1000
5.928,19.349,5.966,19.395,5.941,19.336
5.685,17.530,1000,1000,1000,1000
9.839,8.504,1000,1000,1000,1000
10.341,4.341,10.332,4.322,1000,1000
5.260,5.351,1000,1000,1000,1000
15.449,11.385,15.467,11.367,1000,1000
14.611,8.040,1000,1000,1000,1000
9.043,14.173,1000,1000,1000,1000
4.167,19.476,4.108,19.417,4.162,19.471
7.921,1.481,7.930,1.392,1000,1000
4.374,15.628,4.437,15.631,1000,1000
16.828,10.524,16.858,10.554,16.875,10.539
8.775,10.256,8.788,10.243,1000,1000
12.505,15.924,12.503,15.958,12.481,15.948
11.224,8.632,1000,1000,1000,1000
13.896,20.749,13.947,20.752,1000,1000
2.482,9.592,2.530,9.544,2.522,9.554
16.866,0.533,1000,1000,1000,1000
11.709,7.043,11.790,7.040,1000,1000
6.533,3.945,6.529,3.949,6.581,3.971
13.613,10.734,1000,1000,1000,1000
14.610,10.174,14.627,10.157,14.592,10.198
13.533,9.700,1000,1000,1000,1000
1.403,0.231,1.429,0.205,1000,1000
4.413,6.925,4.410,6.918,1000,1000
4.018,11.417,1000,1000,1000,1000
12.888,11.548,12.920,11.610,1000,1000
7.871,5.859,7.843,5.831,1000,1000
2.634,0.609,2.657,0.616,1000,1000
0.237,12.790,0.165,12.862,0.214,12.813
8.886,2.773,8.935,2.822,1000,1000
19.463,7.505,19.413,7.555,1000,1000
14.034,10.108,1000,1000,1000,1000
1.142,21.757,1.201,21.698,1000,1000
15.985,25.301,15.986,25.300,15.996,25.290
2.115,10.764,2.146,10.763,1000,1000
6.655,9.626,6.709,9.572,6.717,9.564
6.821,14.744,1000,1000,1000,1000
11.967,3.161,12.002,3.218,1000,1000
15.486,4.761,15.536,4.811,15.533,4.808
3.437,6.540,1000,1000,1000,1000
2.217,8.742,2.217,8.742,1000,1000
13.969,10.649,13.943,10.715,1000,1000
25.724,9.884,25.740,9.896,1000,1000
13.375,20.562,13.427,20.510,1000,1000
9.152,10.632,1000,1000,1000,1000
7.006,1.551,6.997,1.542,1000,1000
17.522,5.889,1000,1000,1000,1000
15.162,9.588,15.177,9.573,15.226,9.524
6.024,8.242,1000,1000,1000,1000
3.477,15.006,1000,1000,1000,1000
17.057,0.187,17.145,0.099,17.099,0.145
20.766,3.027,20.797,3.058,20.778,3.039
2.170,8.549,2.159,8.630,1000,1000
4.194,15.638,4.191,15.641,1000,1000
5.612,16.591,1000,1000,1000,1000
18.673,15.477,1000,1000,1000,1000
9.808,12.169,9.841,12.136,1000,1000
15.776,11.688,15.752,11.734,1000,1000
17.620,9.270,1000,1000,1000,1000
11.234,5.315,11.185,5.334,11.207,5.312
16.298,7.175,1000,1000,1000,1000
20.202,0.034,20.220,-0.046,20.172,0.002
11.843,19.316,11.867,19.362,11.817,19.312
15.606,11.050,1000,1000,1000,1000
12.506,6.361,12.479,6.334,1000,1000
11.296,16.525,11.288,16.533,11.267,16.592
4.010,7.101,3.979,7.070,1000,1000
3.906,8.092,3.973,8.067,1000,1000
7.679,16.383,7.665,16.463,7.746,16.450
17.940,13.065,1000,1000,1000,1000
15.349,14.107,1000,1000,1000,1000
16.255,10.379,1000,1000,1000,1000
10.331,10.595,10.398,10.662,10.378,10.644
12.385,8.999,1000,1000,1000,1000
3.912,18.981,3.989,19.000,3.932,18.961
17.392,14.671,1000,1000,1000,1000
1.598,7.817,1.684,7.811,1.612,7.883
5.043,14.582,1000,1000,1000,1000
4.194,8.405,4.221,8.432,4.281,8.394
19.216,7.875,19.169,7.886,1000,1000
6.404,0.056,6.424,0.036,6.453,0.037
14.851,16.433,1000,1000,1000,1000
7.960,14.428,1000,1000,1000,1000
18.074,11.034,1000,1000,1000,1000
4.980,13.006,4.970,12.996,4.987,12.995
4.163,14.895,1000,1000,1000,1000
4.257,5.735,4.293,5.797,1000,1000
18.459,12.860,1000,1000,1000,1000
4.568,6.662,1000,1000,1000,1000
1.201,15.358,1.187,15.418,1000,1000
4.877,8.750,4.877,8.750,4.885,8.758
12.952,3.957,1000,1000,1000,1000
10.942,5.450,10.893,5.401,1000,1000
9.868,2.978,9.850,2.970,1000,1000
7.423,14.807,7.432,14.798,7.407,14.823
5.102,12.290,1000,1000,1000,1000
8.199,4.106,8.185,4.092,8.190,4.097
13.194,16.547,1000,1000,1000,1000
16.786,11.640,16.780,11.646,1000,1000
5.484,17.083,5.453,17.100,1000,1000
7.805,4.179,7.799,4.211,1000,1000
5.353,7.496,5.359,7.490,5.360,7.439
3.763,8.527,1000,1000,1000,1000
5.617,9.596,1000,1000,1000,1000
10.787,15.584,10.844,15.601,10.816,15.613
20.701,3.465,20.756,3.520,1000,1000
5.367,15.892,5.342,15.893,1000,1000
15.130,18.955,1000,1000,1000,1000
6.123,12.683,6.096,12.638,6.147,12.689
11.362,11.511,11.384,11.489,1000,1000
9.304,23.214,1000,1000,1000,1000
12.526,13.950,12.513,13.963,12.549,13.927
15.394,5.145,15.307,5.156,1000,1000
4.685,5.715,4.661,5.691,4.727,5.757
3.337,7.108,3.273,7.078,3.328,7.133
6.710,9.847,1000,1000,1000,1000
21.961,9.541,1000,1000,1000,1000
12.582,4.893,12.543,4.854,1000,1000
9.336,7.072,9.353,6.999,1000,1000
19.797,2.481,1000,1000,1000,1000
6.828,11.217,6.804,11.193,6.778,11.219
4.402,4.914,4.453,4.863,4.460,4.936
14.893,12.980,14.841,13.032,1000,1000
8.307,13.435,8.294,13.354,1000,1000
12.380,16.619,1000,1000,1000,1000
9.989,10.319,9.968,10.390,10.026,10.356
11.599,16.908,1000,1000,1000,1000
2.179,3.886,1000,1000,1000,1000
14.030,15.889,14.029,15.926,1000,1000
1.011,18.264,1.013,18.262,0.995,18.280
20.607,16.171,1000,1000,1000,1000
14.680,0.260,1000,1000,1000,1000
11.443,9.833,11.448,9.908,1000,1000
14.084,9.340,14.070,9.354,14.122,9.396
13.005,15.019,13.085,15.007,1000,1000
5.592,12.973,5.657,13.038,5.586,12.967
14.637,11.656,1000,1000,1000,1000
7.947,0.027,1000,1000,1000,1000
18.643,24.395,1000,1000,1000,1000
9.985,2.500,9.952,2.519,9.934,2.537
4.727,14.857,4.688,14.836,1000,1000
9.632,17.598,9.675,17.555,1000,1000
18.066,8.494,18.076,8.504,1000,1000
11.261,8.226,11.249,8.214,1000,1000
21.864,8.039,21.810,8.093,21.856,8.047
18.610,5.862,18.630,5.810,18.625,5.877
8.256,10.111,8.304,10.163,1000,1000
8.126,10.286,1000,1000,1000,1000
4.354,5.921,4.385,5.890,4.337,5.938
11.929,17.460,1000,1000,1000,1000
21.242,15.626,21.232,15.616,1000,1000
6.370,4.671,6.395,4.696,1000,1000
0.432,10.541,1000,1000,1000,1000
0.730,13.142,1000,1000,1000,1000
16.134,20.764,1000,1000,1000,1000
8.624,20.236,8.604,20.216,1000,1000
14.687,19.969,14.752,20.034,1000,1000
14.218,9.192,14.290,9.176,1000,1000
8.461,8.680,8.470,8.671,8.448,8.693
11.397,7.542,1000,1000,1000,1000
5.819,18.535,5.831,18.523,1000,1000
10.110,14.115,10.144,14.149,10.115,14.110
19.291,3.142,19.300,3.217,19.298,3.215
7.696,16.280,7.690,16.284,1000,1000
2.641,20.140,2.649,20.112,1000,1000
13.984,17.671,1000,1000,1000,1000
7.992,15.725,8.059,15.748,1000,1000
13.431,10.215,13.413,10.221,13.442,10.226
10.851,3.585,10.865,3.599,10.930,3.664
7.884,0.337,1000,1000,1000,1000
1.076,2.555,1.128,2.503,1.054,2.509
6.808,1.711,6.745,1.680,6.783,1.686
16.840,6.247,1000,1000,1000,1000
16.423,4.721,1000,1000,1000,1000
2.599,16.966,1000,1000,1000,1000
9.350,12.571,9.387,12.558,9.322,12.543
9.082,14.294,9.056,14.268,9.049,14.261
8.636,18.287,8.617,18.306,1000,1000
7.711,16.025,1000,1000,1000,1000
