9.071,9.556,1000,1000,1000,1000
15.270,9.330,15.242,9.308,15.273,9.327
20.225,13.185,20.222,13.222,20.236,13.196
27.512,11.090,27.594,11.008,27.563,11.039
19.922,15.227,19.914,15.219,19.883,15.188
19.363,13.560,1000,1000,1000,1000
11.087,5.256,1000,1000,1000,1000
9.546,17.196,9.483,17.173,9.523,17.213
6.742,18.951,6.764,18.973,6.773,18.982
7.609,7.716,1000,1000,1000,1000
18.629,21.480,1000,1000,1000,1000
17.608,13.825,17.625,13.808,17.615,13.804
15.589,16.410,15.537,16.358,1000,1000
2.991,17.870,2.921,17.842,1000,1000
18.375,8.575,18.419,8.531,1000,1000
17.456,17.462,17.484,17.490,1000,1000
13.740,18.400,13.760,18.432,1000,1000
8.780,4.261,1000,1000,1000,1000
5.564,6.064,5.557,6.071,5.575,6.039
8.367,9.295,8.358,9.304,8.308,9.272
16.605,16.487,16.564,16.504,16.563,16.505
15.849,5.466,15.765,5.550,15.845,5.470
13.704,9.350,13.668,9.350,13.681,9.363
17.057,19.808,17.029,19.864,1000,1000
11.832,13.669,1000,1000,1000,1000
11.772,11.706,1000,1000,1000,1000
13.460,12.231,1000,1000,1000,1000
8.328,4.069,1000,1000,1000,1000
4.866,5.883,4.838,5.855,4.814,5.839
14.379,21.542,1000,1000,1000,1000
22.564,7.940,22.507,7.973,22.514,7.990
8.630,4.059,8.680,4.009,1000,1000
0.577,13.324,1000,1000,1000,1000
11.404,9.871,11.353,9.848,1000,1000
2.138,11.396,1000,1000,1000,1000
4.130,3.585,1000,1000,1000,1000
4.581,16.239,1000,1000,1000,1000
14.583,12.229,14.595,12.217,1000,1000
11.280,14.787,11.236,14.835,1000,1000
21.746,12.351,21.726,12.381,1000,1000
6.166,4.023,1000,1000,1000,1000
1.040,14.912,1.042,14.914,1000,1000
17.742,16.575,1000,1000,1000,1000
14.405,11.598,14.442,11.583,14.403,11.622
9.420,21.419,9.418,21.353,9.450,21.389
12.589,9.440,12.582,9.447,12.588,9.439
4.594,2.369,1000,1000,1000,1000
15.575,14.677,15.508,14.694,1000,1000
14.317,9.899,1000,1000,1000,1000
10.792,9.784,10.737,9.809,10.819,9.727
11.778,9.155,1000,1000,1000,1000
12.418,9.039,12.426,9.095,12.483,9.104
0.066,5.214,1000,1000,1000,1000
7.200,9.155,7.196,9.151,1000,1000
16.840,7.469,1000,1000,1000,1000
13.076,15.585,13.112,15.621,13.117,15.586
9.038,21.662,1000,1000,1000,1000
12.718,13.237,12.680,13.199,12.663,13.258
10.936,8.712,10.913,8.689,1000,1000
1.280,4.760,1000,1000,1000,1000
7.098,25.644,7.153,25.677,7.155,25.701
2.012,13.598,1000,1000,1000,1000
11.185,9.218,11.133,9.258,1000,1000
24.902,6.824,24.946,6.822,24.915,6.853
16.716,15.790,16.751,15.825,16.698,15.808
18.334,6.251,18.324,6.257,1000,1000
11.416,17.903,11.404,17.869,11.453,17.866
8.894,10.887,1000,1000,1000,1000
20.607,16.472,1000,1000,1000,1000
6.276,3.822,6.267,3.825,1000,1000
0.148,16.441,1000,1000,1000,1000
1.840,18.926,1000,1000,1000,1000
7.806,18.099,7.807,18.098,7.868,18.067
3.508,14.592,1000,1000,1000,1000
9.485,7.619,9.494,7.628,1000,1000
10.781,15.120,10.763,15.110,10.727,15.146
1.692,11.631,1000,1000,1000,1000
19.411,5.792,19.397,5.762,19.440,5.763
7.862,9.465,7.935,9.482,7.913,9.516
14.598,1.246,1000,1000,1000,1000
12.240,19.999,12.200,20.039,12.223,20.016
20.177,17.858,20.114,17.887,1000,1000
6.550,1.495,6.638,1.407,1000,1000
4.278,10.922,4.188,10.832,4.235,10.883
3.562,22.269,3.581,22.288,3.548,22.255
12.224,14.600,12.192,14.638,1000,1000
3.965,12.884,3.997,12.852,1000,1000
1.300,9.126,1.277,9.149,1.296,9.130
9.992,19.254,1000,1000,1000,1000
9.042,8.394,1000,1000,1000,1000
14.191,19.880,1000,1000,1000,1000
13.734,11.288,1000,1000,1000,1000
8.604,13.872,8.655,13.893,8.633,13.901
12.646,4.651,12.720,4.725,12.656,4.739
9.433,10.813,9.459,10.851,1000,1000
15.837,24.027,15.758,23.948,1000,1000
14.344,9.056,14.270,9.068,14.261,9.139
14.600,9.358,1000,1000,1000,1000
7.121,18.207,1000,1000,1000,1000
1.179,17.758,1000,1000,1000,1000
1.134,2.324,1.054,2.404,1000,1000
5.173,20.035,5.194,20.056,1000,1000
1.841,5.203,1000,1000,1000,1000
4.965,9.353,4.907,9.339,4.975,9.343
6.692,16.858,1000,1000,1000,1000
17.598,9.296,1000,1000,1000,1000
0.256,11.226,0.326,11.220,1000,1000
11.262,17.808,11.292,17.834,1000,1000
12.887,18.867,1000,1000,1000,1000
16.077,12.114,16.052,12.139,16.091,12.098
12.850,2.010,12.822,1.982,1000,1000
10.655,8.221,10.630,8.196,10.630,8.254
18.066,11.338,18.114,11.352,18.119,11.391
8.363,1.670,8.337,1.726,8.326,1.707
17.038,13.299,1000,1000,1000,1000
13.321,5.891,13.318,5.888,13.344,5.816
1.389,11.165,1000,1000,1000,1000
5.530,7.684,5.535,7.647,1000,1000
16.359,8.990,16.302,9.047,1000,1000
10.547,3.473,1000,1000,1000,1000
4.403,3.276,1000,1000,1000,1000
1.043,16.965,1.015,16.903,1.073,16.961
11.235,15.031,11.194,15.088,1000,1000
2.183,5.045,1000,1000,1000,1000
5.792,2.093,1000,1000,1000,1000
13.562,7.405,13.598,7.449,13.613,7.434
9.703,6.636,1000,1000,1000,1000
11.023,18.727,11.026,18.724,10.950,18.800
8.111,9.314,8.090,9.309,1000,1000
9.968,12.538,1000,1000,1000,1000
13.602,0.273,13.642,0.313,1000,1000
7.183,7.658,7.218,7.693,1000,1000
13.835,9.258,13.814,9.279,1000,1000
14.227,9.077,14.219,9.101,1000,1000
13.279,9.331,13.270,9.340,13.283,9.327
12.519,18.412,1000,1000,1000,1000
2.936,13.598,3.006,13.598,2.939,13.595
13.853,0.963,13.905,0.911,1000,1000
8.848,6.996,8.816,7.020,8.813,7.023
4.663,13.884,1000,1000,1000,1000
11.381,2.321,11.398,2.396,11.426,2.368
7.586,2.085,1000,1000,1000,1000
13.581,15.151,1000,1000,1000,1000
5.377,12.813,5.295,12.895,1000,1000
8.295,7.293,1000,1000,1000,1000
4.366,8.256,4.348,8.238,4.358,8.282
6.029,4.499,5.991,4.537,1000,1000
0.150,0.522,1000,1000,1000,1000
6.841,4.578,6.843,4.510,6.790,4.527
20.069,18.011,20.068,18.012,1000,1000
8.151,6.167,1000,1000,1000,1000
11.527,13.589,11.491,13.553,1000,1000
19.371,10.482,1000,1000,1000,1000
6.807,14.911,6.814,14.918,1000,1000
10.432,17.757,1000,1000,1000,1000
14.257,20.916,1000,1000,1000,1000
5.561,10.405,5.549,10.393,1000,1000
14.791,0.511,14.806,0.526,14.841,0.561
12.824,18.242,12.816,18.190,1000,1000
17.494,17.565,17.521,17.592,1000,1000
8.165,9.638,1000,1000,1000,1000
3.543,23.589,1000,1000,1000,1000
6.910,2.935,6.892,2.917,1000,1000
5.764,3.889,5.741,3.948,1000,1000
18.037,20.787,18.075,20.749,18.055,20.829
3.913,24.838,3.936,24.859,3.908,24.887
10.681,7.913,1000,1000,1000,1000
1.322,0.849,1.343,0.828,1.352,0.819
18.521,3.254,18.514,3.261,18.501,3.256
14.230,11.690,14.260,11.660,1000,1000
0.939,11.255,1000,1000,1000,1000
12.592,16.794,1000,1000,1000,1000
5.330,8.942,5.349,8.961,5.287,8.965
0.617,10.517,1000,1000,1000,1000
6.732,11.042,6.676,11.014,1000,1000
14.144,10.242,14.152,10.250,14.154,10.252
5.368,5.370,1000,1000,1000,1000
8.861,4.357,8.907,4.311,8.908,4.312
21.299,5.596,21.248,5.569,21.244,5.573
16.785,10.012,16.747,9.974,1000,1000
6.887,25.130,6.840,25.163,1000,1000
6.478,12.491,6.499,12.482,6.460,12.521
10.262,7.579,1000,1000,1000,1000
14.023,0.019,1000,1000,1000,1000
8.287,10.348,8.334,10.335,8.287,10.348
18.031,15.171,1000,1000,1000,1000
22.497,14.467,22.492,14.390,22.436,14.406
5.087,8.479,5.104,8.474,1000,1000
1.676,12.099,1.601,12.174,1000,1000
11.186,12.598,11.212,12.642,11.248,12.606
0.372,14.772,0.363,14.781,1000,1000
13.010,9.700,1000,1000,1000,1000
1.579,15.708,1.563,15.688,1000,1000
17.345,26.185,1000,1000,1000,1000
6.343,11.399,6.345,11.397,1000,1000
3.101,9.486,1000,1000,1000,1000
20.315,5.562,20.291,5.580,20.333,5.580
11.845,9.586,1000,1000,1000,1000
7.413,15.987,1000,1000,1000,1000
10.892,13.666,10.937,13.631,10.898,13.672
